id,created_at,provider_name,sku_provider,raw_title,price,currency,metadata,status,normalized_product_id
2022,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003663,Capacitor de Trabajo 2 370 2Mfd 370V,46.7,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-2-mfd-370v-3663"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777232.2376301,""category_origin"":""capacitores-transformadores-contactores""}",error,
2023,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003663,Capacitor de Trabajo 2 370 2Mfd 370V,46.7,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-2-mfd-370v-3663"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...oPpm"",""scraped_at"":1766777232.237895,""category_origin"":""capacitores-transformadores-contactores""}",error,
2024,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003704,Contactor Mars 17327 2 Polos 30 Amperes Bobina 220V,272.52,MXN,"{""url"":""https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-220v-4073"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777232.2381797,""category_origin"":""capacitores-transformadores-contactores""}",error,
2025,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003704,Contactor Mars 17327 2 Polos 30 Amperes Bobina 220V,272.52,MXN,"{""url"":""https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-220v-4073"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777232.2384553,""category_origin"":""capacitores-transformadores-contactores""}",error,
2026,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003763,Capacitor de Trabajo 30/5 370 30+5Mfd 370V,105.9,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-30-5-mfd-370v-3673"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777232.2387424,""category_origin"":""capacitores-transformadores-contactores""}",error,
2027,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003763,Capacitor de Trabajo 30/5 370 30+5Mfd 370V,105.9,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-30-5-mfd-370v-3673"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...oPpm"",""scraped_at"":1766777232.2390096,""category_origin"":""capacitores-transformadores-contactores""}",error,
2028,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003804,Contactor Mars 17535 3 Polos 50 Amperes Bobina 24V,1584.44,MXN,"{""url"":""https://www.grupocoresa.com/contactor-3polos-50amperes-bobina-24v-4083"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...6osK"",""scraped_at"":1766777232.2392955,""category_origin"":""capacitores-transformadores-contactores""}",error,
2029,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003804,Contactor Mars 17535 3 Polos 50 Amperes Bobina 24V,1584.44,MXN,"{""url"":""https://www.grupocoresa.com/contactor-3polos-50amperes-bobina-24v-4083"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...6osK"",""scraped_at"":1766777232.239806,""category_origin"":""capacitores-transformadores-contactores""}",error,
2030,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003863,Capacitor de Trabajo EC-CM37050 50Mfd 370V,86.81,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-50-mfd-370v-3683"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777232.240101,""category_origin"":""capacitores-transformadores-contactores""}",error,
2031,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003863,Capacitor de Trabajo EC-CM37050 50Mfd 370V,86.81,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-50-mfd-370v-3683"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777232.2403808,""category_origin"":""capacitores-transformadores-contactores""}",error,
2032,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003963,Capacitor de Trabajo 45/7.5 370 45+7.5Mfd 370V,114.64,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-45-7-5-mfd-370v-3693"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777232.2407231,""category_origin"":""capacitores-transformadores-contactores""}",error,
2033,2025-12-26 19:27:12.269192+00,Grupo Coresa,COR-181201-00003963,Capacitor de Trabajo 45/7.5 370 45+7.5Mfd 370V,114.64,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-trabajo-45-7-5-mfd-370v-3693"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777232.241037,""category_origin"":""capacitores-transformadores-contactores""}",error,
2034,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003965,Capacitor Estado Sólido 3317 450V,10.15,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-modelo-3317-5693"",""last_error"":null,""scraped_at"":1766777236.5140424,""category_origin"":""capacitores-transformadores-contactores""}",processed,f7856253-2fe9-48ea-bb1a-2393357e3c3f
2035,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003965,Capacitor Estado Sólido 3317 450V,10.15,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-modelo-3317-5693"",""last_error"":null,""scraped_at"":1766777236.514373,""category_origin"":""capacitores-transformadores-contactores""}",processed,f7856253-2fe9-48ea-bb1a-2393357e3c3f
2036,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003977,Relevador Schrack RUMC21P7 220V,108.18,MXN,"{""url"":""https://www.grupocoresa.com/relevador-schrack-220v-8-puntas-7793"",""last_error"":null,""scraped_at"":1766777236.5147192,""category_origin"":""capacitores-transformadores-contactores""}",processed,efeb6b0a-0275-43f2-a2c6-52ef58afdab9
2037,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003977,Relevador Schrack RUMC21P7 220V,108.18,MXN,"{""url"":""https://www.grupocoresa.com/relevador-schrack-220v-8-puntas-7793"",""last_error"":null,""scraped_at"":1766777236.515033,""category_origin"":""capacitores-transformadores-contactores""}",processed,
2038,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003987,Interruptor Termomagnético IUSA 616636,42.5,MXN,"{""url"":""https://www.grupocoresa.com/interruptor-termomagnetico-1p-20a-7893"",""last_error"":null,""scraped_at"":1766777236.515382,""category_origin"":""capacitores-transformadores-contactores""}",processed,23d9ebef-c38b-4bff-b674-668b37715fed
2039,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00003987,Interruptor Termomagnético IUSA 616636,42.5,MXN,"{""url"":""https://www.grupocoresa.com/interruptor-termomagnetico-1p-20a-7893"",""last_error"":null,""scraped_at"":1766777236.5156922,""category_origin"":""capacitores-transformadores-contactores""}",processed,23d9ebef-c38b-4bff-b674-668b37715fed
2040,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004004,Capacitor de Arranque Mars 11913 145-175Mfd 110V,55.95,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-arranque-145-175-mfd-110v-4004"",""last_error"":null,""scraped_at"":1766777236.516026,""category_origin"":""capacitores-transformadores-contactores""}",processed,a85242da-5dd7-40f2-93d5-c31929768dca
2041,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004004,Capacitor de Arranque Mars 11913 145-175Mfd 110V,55.95,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-arranque-145-175-mfd-110v-4004"",""last_error"":null,""scraped_at"":1766777236.5163367,""category_origin"":""capacitores-transformadores-contactores""}",processed,a85242da-5dd7-40f2-93d5-c31929768dca
2042,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004077,Transformador 50-220-110 50Va 220-110V,467.29,MXN,"{""url"":""https://www.grupocoresa.com/transformador-50va-220-110v-7704"",""last_error"":null,""scraped_at"":1766777236.5166304,""category_origin"":""capacitores-transformadores-contactores""}",processed,d7058092-e9ae-4318-a889-3c11af16be5d
2043,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004077,Transformador 50-220-110 50Va 220-110V,467.29,MXN,"{""url"":""https://www.grupocoresa.com/transformador-50va-220-110v-7704"",""last_error"":null,""scraped_at"":1766777236.5168927,""category_origin"":""capacitores-transformadores-contactores""}",processed,71fa8e3e-2011-47d0-8df3-81e47a23271f
2044,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004104,Capacitor de Arranque Mars 11927 590-708Mfd 110V,142.95,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-arranque-590-708-mfd-110v-4014"",""last_error"":null,""scraped_at"":1766777236.517174,""category_origin"":""capacitores-transformadores-contactores""}",processed,abf992b9-c2d7-431f-8daf-b46d92c0212f
2045,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004104,Capacitor de Arranque Mars 11927 590-708Mfd 110V,142.95,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-arranque-590-708-mfd-110v-4014"",""last_error"":null,""scraped_at"":1766777236.5174594,""category_origin"":""capacitores-transformadores-contactores""}",processed,abf992b9-c2d7-431f-8daf-b46d92c0212f
2046,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004114,"Transformador Mars 50354 40Va 120,208,240,24V",395.51,MXN,"{""url"":""https://www.grupocoresa.com/transformador-40va-120-208-240-24v-4114"",""last_error"":null,""scraped_at"":1766777236.5177448,""category_origin"":""capacitores-transformadores-contactores""}",processed,
2047,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004114,"Transformador Mars 50354 40Va 120,208,240,24V",395.51,MXN,"{""url"":""https://www.grupocoresa.com/transformador-40va-120-208-240-24v-4114"",""last_error"":null,""scraped_at"":1766777236.5180101,""category_origin"":""capacitores-transformadores-contactores""}",processed,
2048,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004184,Contactor Emerson 6622-90-244 2 Polos 30 Ampers Bobina 50/60 Hz 24V,347.06,MXN,"{""url"":""https://www.grupocoresa.com/contactor-2-polos-30-ampers-bobina-24v-4814"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...CDCo"",""scraped_at"":1766777236.5182936,""category_origin"":""capacitores-transformadores-contactores""}",error,
2049,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004184,Contactor Emerson 6622-90-244 2 Polos 30 Ampers Bobina 50/60 Hz 24V,347.06,MXN,"{""url"":""https://www.grupocoresa.com/contactor-2-polos-30-ampers-bobina-24v-4814"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777236.518564,""category_origin"":""capacitores-transformadores-contactores""}",error,
2050,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004204,Capacitor de Trabajo Mars 12905 5Mfd 370V Ovalado,36.61,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-5-mfd-370v-ovalado-4024"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777236.51885,""category_origin"":""capacitores-transformadores-contactores""}",error,
2051,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004204,Capacitor de Trabajo Mars 12905 5Mfd 370V Ovalado,36.61,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-5-mfd-370v-ovalado-4024"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777236.5191138,""category_origin"":""capacitores-transformadores-contactores""}",error,
2052,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004277,Relevador 1/6 para Capacitor MTRP-4218,12.24,MXN,"{""url"":""https://www.grupocoresa.com/relevador-1-6-hp-para-capacitor-7724"",""last_error"":null,""scraped_at"":1766777236.519464,""category_origin"":""capacitores-transformadores-contactores""}",processed,70fd26ce-5df1-40b6-9d90-3824979f18a8
2053,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004277,Relevador 1/6 para Capacitor MTRP-4218,12.24,MXN,"{""url"":""https://www.grupocoresa.com/relevador-1-6-hp-para-capacitor-7724"",""last_error"":null,""scraped_at"":1766777236.5197747,""category_origin"":""capacitores-transformadores-contactores""}",processed,70fd26ce-5df1-40b6-9d90-3824979f18a8
2054,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004284,Contactor Emerson 6630-90-171 3 Polos 40 Ampers Bobina 50/60 Hz 120V,933.52,MXN,"{""url"":""https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-120v-4824"",""last_error"":null,""scraped_at"":1766777236.5200582,""category_origin"":""capacitores-transformadores-contactores""}",processed,82950cfd-300f-4aed-a8a7-73b2f94edfaf
2055,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004284,Contactor Emerson 6630-90-171 3 Polos 40 Ampers Bobina 50/60 Hz 120V,933.52,MXN,"{""url"":""https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-120v-4824"",""last_error"":null,""scraped_at"":1766777236.520318,""category_origin"":""capacitores-transformadores-contactores""}",processed,82950cfd-300f-4aed-a8a7-73b2f94edfaf
2056,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004304,Capacitor de Trabajo Mars 12933 12.5Mfd 440V Ovalado,50.8,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-12-5-mfd-440v-ovalado-4034"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...oPpm"",""scraped_at"":1766777236.5206647,""category_origin"":""capacitores-transformadores-contactores""}",error,
2057,2025-12-26 19:27:16.531656+00,Grupo Coresa,COR-181201-00004304,Capacitor de Trabajo Mars 12933 12.5Mfd 440V Ovalado,50.8,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-12-5-mfd-440v-ovalado-4034"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777236.520975,""category_origin"":""capacitores-transformadores-contactores""}",error,
2058,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004363,Capacitor de Arranque 100-125 110 1/16-1/4 Hp 100-125Mfd 110V,29.93,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-arranque-1-16-1-4-hp-100-125-mfd-110v-3634"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...6osK"",""scraped_at"":1766777239.5066698,""category_origin"":""capacitores-transformadores-contactores""}",error,
2059,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004363,Capacitor de Arranque 100-125 110 1/16-1/4 Hp 100-125Mfd 110V,29.93,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-arranque-1-16-1-4-hp-100-125-mfd-110v-3634"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...oPpm"",""scraped_at"":1766777239.506997,""category_origin"":""capacitores-transformadores-contactores""}",error,
2060,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004384,Relevador Uso General Emerson P910033U Dpdt 220V,35.12,MXN,"{""url"":""https://www.grupocoresa.com/relevador-uso-general-dpdt-220v-4834"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...lXrU"",""scraped_at"":1766777239.5084405,""category_origin"":""capacitores-transformadores-contactores""}",error,
2061,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004384,Relevador Uso General Emerson P910033U Dpdt 220V,35.12,MXN,"{""url"":""https://www.grupocoresa.com/relevador-uso-general-dpdt-220v-4834"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...s1y2"",""scraped_at"":1766777239.5087678,""category_origin"":""capacitores-transformadores-contactores""}",error,
2062,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004395,Capacitor para Compresor Modelo CPC121B (320120069R) Mirage 030010066R,54.98,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-para-compresor-40mfd-para-modelo-cpc121b-320120069r-5934"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777239.5090961,""category_origin"":""capacitores-transformadores-contactores""}",error,
2063,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004395,Capacitor para Compresor Modelo CPC121B (320120069R) Mirage 030010066R,54.98,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-para-compresor-40mfd-para-modelo-cpc121b-320120069r-5934"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777239.5094779,""category_origin"":""capacitores-transformadores-contactores""}",error,
2064,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004404,Capacitor de Trabajo Dual Mars 12878 40/5Mfd 370V,154.13,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-dual-40-5-mfd-370v-4044"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...lXrU"",""scraped_at"":1766777239.5097597,""category_origin"":""capacitores-transformadores-contactores""}",error,
2065,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004404,Capacitor de Trabajo Dual Mars 12878 40/5Mfd 370V,154.13,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-de-trabajo-dual-40-5-mfd-370v-4044"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...dEHx"",""scraped_at"":1766777239.5100267,""category_origin"":""capacitores-transformadores-contactores""}",error,
2066,2025-12-26 19:27:19.527998+00,Grupo Coresa,COR-181201-00004463,Capacitor de Arranque 270-324 110 1/2-3/4 Hp 270-324Mfd 110V,67.74,MXN,"{""url"":""https://www.grupocoresa.com/capacitor-arranque-1-2-3-4-hp-270-324-mfd-110v-3644"",""last_error"":""Groq falló tras 3 reintentos con rotación. Último error: Rate Limit en Key ...6osK"",""scraped_at"":1766777239.5103047,""category_origin"":""capacitores-transformadores-contactores""}",error,
