sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
EL-CON-VOL-FUL-001,Controlador Voltaje PhaseLog E Plus Full Gauge,Eléctricos,Controladores,Full Gauge,PHASELOG-E-PLUS,Controlador de Voltaje con Protección para Cargas Mono o Trifásicas (90 A 600V) PHASELOG E PLUS Full Gauge,,,,,,Controlador Voltaje,Grupo Coresa,COR-210723-00083921,1676.94,Pieza
EL-CON-VOL-FUL-001,Controlador Voltaje PhaseLog E Plus Full Gauge,Eléctricos,Controladores,Full Gauge,PHASELOG-E-PLUS,Controlador de Voltaje con Protección para Cargas Mono o Trifásicas (90 A 600V) PHASELOG E PLUS Full Gauge,,,,,,Controlador Voltaje,Grupo Coresa,COR-210723-00083921,1676.94,Pieza
EL-GAB-CON-FUL-001,Caja Gabinete Controladores Full Gauge GB-01S,Eléctricos,Accesorios,Full Gauge,GB-01S,Caja Gabinete para Facilitar Instalación De Controladores Full Gauge GB-01S Sporlan,,,,,,Caja Gabinete Full Gauge,Grupo Coresa,COR-210728-00044921,282.82,Pieza
EL-GAB-CON-FUL-001,Caja Gabinete Controladores Full Gauge GB-01S,Eléctricos,Accesorios,Full Gauge,GB-01S,Caja Gabinete para Facilitar Instalación De Controladores Full Gauge GB-01S Sporlan,,,,,,Caja Gabinete Full Gauge,Grupo Coresa,COR-210728-00044921,282.82,Pieza
HE-SOL-TAN-NEG-001,Tanque Soldar Negro Red Burn 3650F,Herramientas,Soldadura,Red Burn,,Tanque para Soldar Negro Red Burn 3650°F,,,,,,Tanque Soldar Negro,Grupo Coresa,COR-211025-00035131,162.25,Pieza
HE-SOL-TAN-NEG-001,Tanque Soldar Negro Red Burn 3650F,Herramientas,Soldadura,Red Burn,,Tanque para Soldar Negro Red Burn 3650°F,,,,,,Tanque Soldar Negro,Grupo Coresa,COR-211025-00035131,162.25,Pieza
HE-BOM-VAC-SUP-001,Bomba Vacío Superevac Plus II Yellow Jacket 6CFM,Herramientas,Bombas,Yellow Jacket,93760,Bomba de Vacío Dos Etapas Superevac Plus II 93760 Yellow Jacket 6Cfm 1/2Hp 115V 50/60Hz,,,,,,Bomba Vacío Superevac,Grupo Coresa,COR-211209-00091231,20889.63,Pieza
HE-BOM-VAC-SUP-001,Bomba Vacío Superevac Plus II Yellow Jacket 6CFM,Herramientas,Bombas,Yellow Jacket,93760,Bomba de Vacío Dos Etapas Superevac Plus II 93760 Yellow Jacket 6Cfm 1/2Hp 115V 50/60Hz,,,,,,Bomba Vacío Superevac,Grupo Coresa,COR-211209-00091231,20889.63,Pieza
QU-QUI-ESP-POL-12-001,Espuma Poliuretano Avaly 12oz,Insumos,Químicos,Avaly,7565000043,Espuma de Poliuretano 7565000043 Avaly 12oz (340gr) de Poliuretano,,,,,,Espuma Poliuretano 12oz,Grupo Coresa,COR-220120-00033331,263.97,Pieza
QU-QUI-ESP-POL-12-001,Espuma Poliuretano Avaly 12oz,Insumos,Químicos,Avaly,7565000043,Espuma de Poliuretano 7565000043 Avaly 12oz (340gr) de Poliuretano,,,,,,Espuma Poliuretano 12oz,Grupo Coresa,COR-220120-00033331,263.97,Pieza
AC-BAS-PIS-AVA-001,Base Piso Condensadora Avaly 9000-24000 Btus,Accesorios,Bases,Avaly,VA-SUP9-24,Base de Piso para Condensadora 9000- 4000Btus Incluye Tornillería VA-SUP9-24 Avaly,,,,,,Base Piso Condensadora,Grupo Coresa,COR-220202-00089331,336.75,Pieza
AC-BAS-PIS-AVA-001,Base Piso Condensadora Avaly 9000-24000 Btus,Accesorios,Bases,Avaly,VA-SUP9-24,Base de Piso para Condensadora 9000- 4000Btus Incluye Tornillería VA-SUP9-24 Avaly,,,,,,Base Piso Condensadora,Grupo Coresa,COR-220202-00089331,336.75,Pieza
AC-EMP-ORI-YJ-001,Empaque O-Ring Yellow Jacket 19037,Accesorios,Empaques,Yellow Jacket,19037,Empaque O'Ring 19037 Yellow Jacket,,,,,,Empaque O-Ring,Grupo Coresa,COR-220205-00040431,16.58,Pieza
AC-EMP-ORI-YJ-001,Empaque O-Ring Yellow Jacket 19037,Accesorios,Empaques,Yellow Jacket,19037,Empaque O'Ring 19037 Yellow Jacket,,,,,,Empaque O-Ring,Grupo Coresa,COR-220205-00040431,16.58,Pieza
AC-EMP-COB-38-001,Empaque Cobre 3/8 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59652,"Empaque de Cobre 59652 Yellow Jacket 3/8""",,,,,,Empaque Cobre 3/8,Grupo Coresa,COR-220205-00050431,14.43,Pieza
AC-EMP-COB-38-001,Empaque Cobre 3/8 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59652,"Empaque de Cobre 59652 Yellow Jacket 3/8""",,,,,,Empaque Cobre 3/8,Grupo Coresa,COR-220205-00050431,14.43,Pieza
AC-EMP-COB-12-001,Empaque Cobre 1/2 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59653,"Empaque de Cobre 59653 Yellow Jacket 1/2""",,,,,,Empaque Cobre 1/2,Grupo Coresa,COR-220205-00060431,15.96,Pieza
AC-EMP-COB-12-001,Empaque Cobre 1/2 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59653,"Empaque de Cobre 59653 Yellow Jacket 1/2""",,,,,,Empaque Cobre 1/2,Grupo Coresa,COR-220205-00060431,15.96,Pieza
AC-EMP-COB-58-001,Empaque Cobre 5/8 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59654,"Empaque de Cobre 59654 Yellow Jacket 5/8""",,,,,,Empaque Cobre 5/8,Grupo Coresa,COR-220205-00070431,17.79,Pieza
AC-EMP-COB-58-001,Empaque Cobre 5/8 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59654,"Empaque de Cobre 59654 Yellow Jacket 5/8""",,,,,,Empaque Cobre 5/8,Grupo Coresa,COR-220205-00070431,17.79,Pieza
AC-EMP-COB-34-001,Empaque Cobre 3/4 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59655,"Empaque de Cobre 59655 Yellow Jacket 3/4""",,,,,,Empaque Cobre 3/4,Grupo Coresa,COR-220205-00080431,51.88,Pieza
AC-EMP-COB-34-001,Empaque Cobre 3/4 Yellow Jacket,Accesorios,Empaques,Yellow Jacket,59655,"Empaque de Cobre 59655 Yellow Jacket 3/4""",,,,,,Empaque Cobre 3/4,Grupo Coresa,COR-220205-00080431,51.88,Pieza
HE-MANG-MET-36-001,Manguera Metálica Yellow Jacket 5/8 x 36,Herramientas,Mangueras,Yellow Jacket,84436,"Manguera Metálica 84436 Yellow Jacket 5/8"" X 36"" Hembra X Hembra Flare",,,,,,Manguera Metálica 36,Grupo Coresa,COR-220311-00018431,3825.49,Pieza
HE-MANG-MET-36-001,Manguera Metálica Yellow Jacket 5/8 x 36,Herramientas,Mangueras,Yellow Jacket,84436,"Manguera Metálica 84436 Yellow Jacket 5/8"" X 36"" Hembra X Hembra Flare",,,,,,Manguera Metálica 36,Grupo Coresa,COR-220311-00018431,3825.49,Pieza
HE-ACC-COP-45-001,Cople Rápido 45 Yellow Jacket 1/4x3/8,Herramientas,Accesorios,Yellow Jacket,19208,"Cople Rápido 45° 1/4"" X 3/8"" Macho Flare 19208 Yellow Jacket",,,,,,Cople Rápido 45,Grupo Coresa,COR-221217-00087931,359.28,Pieza
HE-ACC-COP-45-001,Cople Rápido 45 Yellow Jacket 1/4x3/8,Herramientas,Accesorios,Yellow Jacket,19208,"Cople Rápido 45° 1/4"" X 3/8"" Macho Flare 19208 Yellow Jacket",,,,,,Cople Rápido 45,Grupo Coresa,COR-221217-00087931,359.28,Pieza
QU-QUI-ESP-POL-12-002,Espuma Poliuretano Avaly 12oz (70082),Insumos,Químicos,Avaly,70082,Espuma de Poliuretano 70082 Avaly 12oz (340gr) de Poliuretano,,,,,,Espuma Poliuretano 12oz,Grupo Coresa,COR-230106-00043141,224.00,Pieza
QU-QUI-ESP-POL-12-002,Espuma Poliuretano Avaly 12oz (70082),Insumos,Químicos,Avaly,70082,Espuma de Poliuretano 70082 Avaly 12oz (340gr) de Poliuretano,,,,,,Espuma Poliuretano 12oz,Grupo Coresa,COR-230106-00043141,224.00,Pieza
MI-CIN-DUC-NEG-001,Cinta Duct Tape Negra 2x50m,Materiales,Cintas,,,,"Cinta Duct Tape Negra 2""x 50m",,,,,,Cinta Duct Tape Negra,Grupo Coresa,COR-250122-00084461,119.58,Pieza
MI-CIN-DUC-NEG-001,Cinta Duct Tape Negra 2x50m,Materiales,Cintas,,,,"Cinta Duct Tape Negra 2""x 50m",,,,,,Cinta Duct Tape Negra,Grupo Coresa,COR-250122-00084461,119.58,Pieza
HE-BOM-VAC-UNI-001,Bomba Vacío Uniweld 14CFM 1.5Hp,Herramientas,Bombas,Uniweld,MEVP14S,Bomba de Vacío Uniweld MEVP14S 14Cfm 1.5Hp color negro,,,,,,Bomba Vacío Uniweld,Grupo Coresa,COR-250312-00053561,13104.86,Pieza
HE-BOM-VAC-UNI-001,Bomba Vacío Uniweld 14CFM 1.5Hp,Herramientas,Bombas,Uniweld,MEVP14S,Bomba de Vacío Uniweld MEVP14S 14Cfm 1.5Hp color negro,,,,,,Bomba Vacío Uniweld,Grupo Coresa,COR-250312-00053561,13104.86,Pieza
AC-BAS-CON-COL-001,Base Condensadora Minisplit Coldtek 100Kg,Accesorios,Bases,Coldtek,BSCDAA006,Base para Condensadora de Minisplit BSCDAA006 Coldtek Acero Galvanizado 100Kgs,,,,,,Base Condensadora 100Kg,Grupo Coresa,COR-250812-00000961,379.16,Pieza
AC-BAS-CON-COL-001,Base Condensadora Minisplit Coldtek 100Kg,Accesorios,Bases,Coldtek,BSCDAA006,Base para Condensadora de Minisplit BSCDAA006 Coldtek Acero Galvanizado 100Kgs,,,,,,Base Condensadora 100Kg,Grupo Coresa,COR-250812-00000961,379.16,Pieza
MI-CIN-ESP-COL-001,Cinta Espuma Coldtek 3.175x50.8,Materiales,Cintas,Coldtek,CNFMRF001,Cinta Espuma CNFMRF001 Coldtek Espesor 3.175X50.8X9.20,,,,,,Cinta Espuma Coldtek,Grupo Coresa,COR-250812-00020961,116.53,Pieza
MI-CIN-ESP-COL-001,Cinta Espuma Coldtek 3.175x50.8,Materiales,Cintas,Coldtek,CNFMRF001,Cinta Espuma CNFMRF001 Coldtek Espesor 3.175X50.8X9.20,,,,,,Cinta Espuma Coldtek,Grupo Coresa,COR-250812-00020961,116.53,Pieza
AC-BAS-PAR-COL-001,Base Pared Condensadora Coldtek 230Kg,Accesorios,Bases,Coldtek,BSCDAA001,Base de Pared para Condensadora de Minisplit BSCDAA001 Coldtek Acero Galvanizado 230Kgs,,,,,,Base Pared 230Kg,Grupo Coresa,COR-250812-00069861,456.97,Pieza
AC-BAS-PAR-COL-001,Base Pared Condensadora Coldtek 230Kg,Accesorios,Bases,Coldtek,BSCDAA001,Base de Pared para Condensadora de Minisplit BSCDAA001 Coldtek Acero Galvanizado 230Kgs,,,,,,Base Pared 230Kg,Grupo Coresa,COR-250812-00069861,456.97,Pieza
AC-BAS-PAR-COL-002,Base Pared Condensadora Coldtek 200Kg,Accesorios,Bases,Coldtek,BSCDAA002,Base de Pared para Condensadora de Minisplit BSCDAA002 Coldtek Acero Galvanizado 200Kgs,,,,,,Base Pared 200Kg,Grupo Coresa,COR-250812-00079861,548.77,Pieza
AC-BAS-PAR-COL-002,Base Pared Condensadora Coldtek 200Kg,Accesorios,Bases,Coldtek,BSCDAA002,Base de Pared para Condensadora de Minisplit BSCDAA002 Coldtek Acero Galvanizado 200Kgs,,,,,,Base Pared 200Kg,Grupo Coresa,COR-250812-00079861,548.77,Pieza
AC-BAS-SUE-COL-001,Base Suelo Condensadora Coldtek 200Kg,Accesorios,Bases,Coldtek,BSCDAA003,Base de Suelo para Condensadora de Minisplit BSCDAA003 Coldtek 200Kgs,,,,,,Base Suelo 200Kg,Grupo Coresa,COR-250812-00089861,280.36,Pieza
AC-BAS-SUE-COL-001,Base Suelo Condensadora Coldtek 200Kg,Accesorios,Bases,Coldtek,BSCDAA003,Base de Suelo para Condensadora de Minisplit BSCDAA003 Coldtek 200Kgs,,,,,,Base Suelo 200Kg,Grupo Coresa,COR-250812-00089861,280.36,Pieza
AC-ELI-VIB-COL-001,Eliminador de Vibración Coldtek 1/2 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF012,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF012 Coldtek 1/2"" Largo 228mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00001171,303.33,Pieza
AC-ELI-VIB-COL-002,Eliminador de Vibración Coldtek 5/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF058,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF058 Coldtek 5/8""Largo 250mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00011171,357.20,Pieza
AC-ELI-VIB-COL-002,Eliminador de Vibración Coldtek 5/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF058,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF058 Coldtek 5/8""Largo 250mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00011171,357.20,Pieza
AC-ELI-VIB-COL-003,Eliminador de Vibración Coldtek 7/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF078,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF078 Coldtek 7/8"" Largo 304mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00021171,492.90,Pieza
AC-ELI-VIB-COL-003,Eliminador de Vibración Coldtek 7/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF078,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF078 Coldtek 7/8"" Largo 304mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00021171,492.90,Pieza
AC-ELI-VIB-COL-004,Eliminador de Vibración Coldtek 1-1/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF118,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF118 Coldtek 1-1/8"" Largo 331mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00031171,610.65,Pieza
AC-ELI-VIB-COL-004,Eliminador de Vibración Coldtek 1-1/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF118,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF118 Coldtek 1-1/8"" Largo 331mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00031171,610.65,Pieza
AC-ELI-VIB-COL-005,Eliminador de Vibración Coldtek 1-3/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF138,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF138 Coldtek 1-3/8"" Largo 395mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00070171,892.02,Pieza
AC-ELI-VIB-COL-005,Eliminador de Vibración Coldtek 1-3/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF138,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF138 Coldtek 1-3/8"" Largo 395mm",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00070171,892.02,Pieza
AC-ELI-VIB-COL-006,Eliminador de Vibración Coldtek 1-5/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF158,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF158 Coldtek 1-5/8""",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00080171,1315.06,Pieza
AC-ELI-VIB-COL-006,Eliminador de Vibración Coldtek 1-5/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF158,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF158 Coldtek 1-5/8""",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00080171,1315.06,Pieza
AC-ELI-VIB-COL-007,Eliminador de Vibración Coldtek 2-1/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF218,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF218 Coldtek 2-1/8""",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00090171,1897.67,Pieza
AC-ELI-VIB-COL-007,Eliminador de Vibración Coldtek 2-1/8 Acero Inox,Accesorios,Vibración,Coldtek,ELVBRF218,"Eliminador de Vibración con Malla de Acero Inoxidable ELVBRF218 Coldtek 2-1/8""",,,,,,Eliminador Vibración Coldtek,Grupo Coresa,COR-251014-00090171,1897.67,Pieza
HE-SOL-BOQ-FIN-AVA-001,Boquilla Fina Turbo Avaly Autoencendido,Herramientas,Soldadura,Avaly,WA-802,Boquilla Fina Turbo con Autoencendido WA-802 Avaly,,,,,,Boquilla Autoencendido Avaly,Grupo Coresa,COR-251017-00062171,455.52,Pieza
HE-SOL-BOQ-FIN-AVA-001,Boquilla Fina Turbo Avaly Autoencendido,Herramientas,Soldadura,Avaly,WA-802,Boquilla Fina Turbo con Autoencendido WA-802 Avaly,,,,,,Boquilla Autoencendido Avaly,Grupo Coresa,COR-251017-00062171,455.52,Pieza
MI-CIN-ALU-TAP-001,Cinta Aluminio Tapes & Foam 2in x 50m,Materiales,Cintas,Tapes & Foam,ALU002,"Cinta Aluminio ALU002 Tapes & Foam 2""x 50Mts",,,,,,Cinta Aluminio,Grupo Coresa,COR-251020-00053171,163.72,Pieza
MI-CIN-ALU-TAP-001,Cinta Aluminio Tapes & Foam 2in x 50m,Materiales,Cintas,Tapes & Foam,ALU002,"Cinta Aluminio ALU002 Tapes & Foam 2""x 50Mts",,,,,,Cinta Aluminio,Grupo Coresa,COR-251020-00053171,163.72,Pieza
HE-BOM-VAC-SUP-002,Bomba Vacío Superevac Plus II Yellow Jacket 8CFM,Herramientas,Bombas,Yellow Jacket,93780,Bomba de Vacío 93780 Yellow Jacket 8Cfm 1/2Hp 2 Etapas Superevac Plus ll 115V 50/60Hz,,,,,,Bomba Vacío Superevac 8CFM,Grupo Coresa,COR-230112-00067141,15854.31,Pieza
HE-BOM-VAC-SUP-002,Bomba Vacío Superevac Plus II Yellow Jacket 8CFM,Herramientas,Bombas,Yellow Jacket,93780,Bomba de Vacío 93780 Yellow Jacket 8Cfm 1/2Hp 2 Etapas Superevac Plus ll 115V 50/60Hz,,,,,,Bomba Vacío Superevac 8CFM,Grupo Coresa,COR-230112-00067141,15854.31,Pieza
HE-INS-DET-INF-001,Detector Fugas TEK-MATE 3 Inficon,Herramientas,Detectores,Inficon,705-202-G1,Detector de Fugas Electrónico TEK-MATE 3 705-202-G1 Inficon,,,,,,Detector TEK-MATE 3,Grupo Coresa,COR-230224-00043341,5836.17,Pieza
HE-INS-DET-INF-001,Detector Fugas TEK-MATE 3 Inficon,Herramientas,Detectores,Inficon,705-202-G1,Detector de Fugas Electrónico TEK-MATE 3 705-202-G1 Inficon,,,,,,Detector TEK-MATE 3,Grupo Coresa,COR-230224-00043341,5836.17,Pieza
HE-REC-REF-YJ-002,Recuperadora Refrigerante Domestica 95780,Herramientas,Recuperadoras,Yellow Jacket,95780,Recuperadora de Refrigerante 95780 Domestica,,,,,,Recuperadora 95780,Grupo Coresa,COR-230307-00018341,25623.24,Pieza
HE-REC-REF-YJ-002,Recuperadora Refrigerante Domestica 95780,Herramientas,Recuperadoras,Yellow Jacket,95780,Recuperadora de Refrigerante 95780 Domestica,,,,,,Recuperadora 95780,Grupo Coresa,COR-230307-00018341,25623.24,Pieza
HE-ACC-COP-MC-001,Cople Rápido Master Cool 1/2 a 1/4 R134A,Herramientas,Accesorios,Master Cool,82834-E,Cople Rápido Master Cool 82834-E 1/2 A 1/4 R134A,,,,,,Cople Rápido MasterCool,Grupo Coresa,COR-240821-00092061,935.27,Pieza
HE-ACC-COP-MC-001,Cople Rápido Master Cool 1/2 a 1/4 R134A,Herramientas,Accesorios,Master Cool,82834-E,Cople Rápido Master Cool 82834-E 1/2 A 1/4 R134A,,,,,,Cople Rápido MasterCool,Grupo Coresa,COR-240821-00092061,935.27,Pieza
HE-INS-BAS-YJ-001,Báscula Precisión Yellow Jacket 61003,Herramientas,Básculas,Yellow Jacket,61003,Báscula de Precisión Yellow Jacket 61003 HVAC,,,,,,Báscula Precisión YJ,Frio Refacciones,FR-47298674196736,1749.00,Pieza
HE-ESC-TEL-MIR-001,Escalera Telescópica Mirage MEC380A,Herramientas,Escaleras,Mirage,MEC380A,Escalera Telescópica Mirage MEC380A | Extensible,,,,,,Escalera Telescópica,Frio Refacciones,FR-47166650351872,3090.00,Pieza
QU-QUI-ACE-POE-COP-001,Aceite Poe Ultra 32-3MAF Copeland Galón,Insumos,Químicos,Copeland,32-3MAF,Aceite Poe Ultra 32-3MAF Copeland Galón 3.78L |Compresores de Refrigeración,,,,,,Aceite Poe Copeland,Frio Refacciones,FR-47136731758848,2990.00,Pieza
QU-QUI-ACE-POE-TEX-001,Aceite Poliolester SW32 Galón Texas,Insumos,Químicos,Texas Lubricant,SW32,Aceite Poliolester SW32 Galón Texas | Lubricante Sintético,,,,,,Aceite SW32 Texas,Frio Refacciones,FR-47129333793024,1490.00,Pieza
HE-ACC-MAN-COV-001,Mancover Yellow Jacket 49095,Herramientas,Accesorios,Yellow Jacket,49095,Mancover 49095 Yellow Jacket | Protección para Manifold HVAC,,,,,,Mancover YJ,Frio Refacciones,FR-47114333389056,1490.00,Pieza
EL-REG-VOL-TEM-001,Regulador Voltaje Temisa RVR-1000P,Eléctricos,Reguladores,Temisa,RVR-1000P,Regulador de Voltaje Temisa RVR-1000P | Protector Eléctrico para AC y Refrigeración,,,,,,Regulador Voltaje Temisa,Frio Refacciones,FR-47105859748096,1190.00,Pieza
EL-REG-VOL-TEM-002,Regulador Voltaje Temisa RVR 1500,Eléctricos,Reguladores,Temisa,RVR-1500,Regulador de Voltaje Temisa RVR 1500 | Protección Estable,,,,,,Regulador Voltaje Temisa,Frio Refacciones,FR-47105826783488,1599.00,Pieza
EL-REG-VOL-TEM-003,Regulador Voltaje Temisa RVR-2000P,Eléctricos,Reguladores,Temisa,RVR-2000P,Regulador de Voltaje Temisa RVR-2000P | Protección Profesional para Ac y Refrigeración,,,,,,Regulador Voltaje Temisa,Frio Refacciones,FR-47105752826112,2290.00,Pieza
EL-REL-DES-PAR-001,Reloj Deshielo Paragon 8145-20EX 220V,Eléctricos,Control,Paragon,8145-20EX,Reloj de Deshielo Paragon 8145-20EX 220V - Temporizador para Refrigeración Comercial,,,,,,Reloj Deshielo Paragon,Frio Refacciones,FR-47068457992448,2090.00,Pieza
HE-LLA-DIN-YJ-001,Llave Dinamométrica Digital Yellow Jacket 60648,Herramientas,Llaves,Yellow Jacket,60648,Llave Dinamométrica Digital Ajustable Yellow Jacket 60648 - Hvac,,,,,,Llave Dinamométrica YJ,Frio Refacciones,FR-47004137029888,6390.00,Pieza
HE-BOM-ACE-YJ-001,Bomba Cargar Aceite Yellow Jacket MaxFlow,Herramientas,Bombas,Yellow Jacket,77940,Bomba para Cargar Aceite Yellow Jacket MaxFlow 77940 - Hvac,,,,,,Bomba Aceite YJ,Frio Refacciones,FR-47004118614272,4199.00,Pieza
HE-ABO-EXP-USA-001,Juego Flare y Expansor USA Parts 1/8 a 3/4,Herramientas,Abocinadores,USA Parts,,Juego Flare y Expansor Tubos 1/8” a 3/4” USA Parts,,,,,,Juego Flare Expansor,Frio Refacciones,FR-47004105736448,890.00,Pieza
HE-MAN-JUE-YJ-002,Manifold R22/410A/407C Yellow Jacket 42044,Herramientas,Manómetros,Yellow Jacket,42044,Manifold Yellow Jacket 42044 para Refrigerantes R22 R410A R407C - Mangueras 60”,,,,,,Manifold YJ 42044,Frio Refacciones,FR-47001778979072,4190.00,Pieza
EL-BOB-SOL-DAN-001,Bobina Solenoide Danfoss 115V 018F6260,Eléctricos,Bobinas,Danfoss,018F6260,Bobina Solenoide DANFOSS 115V 018F6260 - Válvula EVR Refrigeración,,,,,,Bobina Danfoss 115V,Frio Refacciones,FR-46979343352064,690.00,Pieza
AC-VAL-EXP-DAN-001,Válvula Expansión Danfoss T2 068Z3206,Accesorios,Válvulas,Danfoss,068Z3206,Válvula Expansión Termostática DANFOSS 068Z3206 T2 R22/R407C,,,,,,Válvula Expansión Danfoss,Frio Refacciones,FR-46968369250560,899.00,Pieza
AC-VAL-EXP-DAN-002,Válvula Expansión Danfoss T2 068Z3400,Accesorios,Válvulas,Danfoss,068Z3400,Válvula Expansión Termostática DANFOSS 068Z3400 T2 R404A/R507A,,,,,,Válvula Expansión Danfoss,Frio Refacciones,FR-46968353423616,899.00,Pieza
AC-VAL-EXP-DAN-003,Válvula Expansión Danfoss TE2 068Z3403,Accesorios,Válvulas,Danfoss,068Z3403,Válvula Expansión Termostática DANFOSS 068Z3403 TE2 R404A/R507A,,,,,,Válvula Expansión Danfoss,Frio Refacciones,FR-46968323899648,1290.00,Pieza
AC-VAL-EXP-DAN-004,Válvula Expansión Danfoss TE2 068Z3348,Accesorios,Válvulas,Danfoss,068Z3348,Válvula Expansión Termostática DANFOSS 068Z3348 TE2 R134a/R513A,,,,,,Válvula Expansión Danfoss,Frio Refacciones,FR-46967985504512,1050.00,Pieza
AC-VAL-EXP-DAN-005,Válvula Expansión Danfoss TE2 068Z3209,Accesorios,Válvulas,Danfoss,068Z3209,Válvula Expansión Termostática DANFOSS 068Z3209 TE2 R22/R407C,,,,,,Válvula Expansión Danfoss,Frio Refacciones,FR-46967272276224,799.00,Pieza
EL-TER-DAN-001,Termostato Danfoss UT72,Eléctricos,Termostatos,Danfoss,060H1701,Termostato DANFOSS UT72  -30Cº a 30Cº 060H1701 - Refrigeración,,,,,,Termostato Danfoss,Frio Refacciones,FR-46963982696704,899.00,Pieza
EL-PRE-DAN-001,Presostato KP15 Danfoss 060124166,Eléctricos,Presostatos,Danfoss,060124166,Presostato KP15 Danfoss 060124166 - Control Presión HVAC Refrigeración,,,,,,Presostato KP15,Frio Refacciones,FR-46954832855296,1490.00,Pieza
EL-PRE-DAN-002,Presostato KP5 Alta Danfoss 060117366,Eléctricos,Presostatos,Danfoss,060117366,Presostato KP5 Alta Danfoss Manual 060117366 - HVAC,,,,,,Presostato KP5,Frio Refacciones,FR-46949036687616,990.00,Pieza
EL-PRE-DAN-003,Presostato KP1 Baja Danfoss 060110166,Eléctricos,Presostatos,Danfoss,060110166,Presostato Danfoss KP1 Baja 060110166 - Control HVAC,,,,,,Presostato KP1,Frio Refacciones,FR-46948831363328,990.00,Pieza
HE-DOB-TUB-USA-001,Doblador Tubos 3 en 1 USA Parts CT-369A,Herramientas,Dobladotubos,USA Parts,CT-369A,Doblador Tubos 3 en 1 Refrigeración CT-369A - Profesional,,,,,,Doblador Tubos 3en1,Frio Refacciones,FR-46945593229568,690.00,Pieza
HE-REC-REF-USA-001,Recuperadora Refrigerante USA Tools 3/4HP,Herramientas,Recuperadoras,USA Tools,,Recuperadora Gas Refrigerante 110V 3/4HP USA TOOLS - HVAC,,,,,,Recuperadora USA Tools,Frio Refacciones,FR-46939163525376,13400.00,Pieza
HE-INS-TER-USA-001,Termohigrómetro Digital USA Parts,Herramientas,Instrumentos,USA Parts,,Termohigrómetro Digital Interior Exterior USA PARTS - HVAC,,,,,,Termohigrómetro USA,Frio Refacciones,FR-46937211797760,279.00,Pieza
EL-CON-REM-UNI-001,Control Remoto Universal 2000 Códigos,Eléctricos,Controles,USA Parts,,Control Remoto Universal 2000 Códigos - Aire Acondicionado,,,,,,Control Universal 2000,Frio Refacciones,FR-46937113755904,349.00,Pieza
