sku,precio,proveedor,sku_original,url,scraped_at,raw_id
EL-CAP-MAR-019,56.34,Grupo Coresa,COR-181201-00001604,https://www.grupocoresa.com/capacitor-estado-solido-6-0-mfd-450v-4061,2025-12-26 19:26:58.381974+00,1922
EL-CAP-MAR-019,56.34,Grupo Coresa,COR-181201-00001604,https://www.grupocoresa.com/capacitor-estado-solido-6-0-mfd-450v-4061,2025-12-26 19:26:58.381974+00,1923
EL-CAP-GEN-015,45.16,Grupo Coresa,COR-181201-00001663,https://www.grupocoresa.com/capacitor-trabajo-15-mfd-370v-3661,2025-12-26 19:26:58.381974+00,1924
EL-CAP-GEN-015,45.16,Grupo Coresa,COR-181201-00001663,https://www.grupocoresa.com/capacitor-trabajo-15-mfd-370v-3661,2025-12-26 19:26:58.381974+00,1925
EL-CON-MAR-004,272.52,Grupo Coresa,COR-181201-00001704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-24v-4071,2025-12-26 19:26:58.381974+00,1926
EL-CON-MAR-004,272.52,Grupo Coresa,COR-181201-00001704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-24v-4071,2025-12-26 19:26:58.381974+00,1927
EL-CAP-GEN-016,33.14,Grupo Coresa,COR-181201-00001763,https://www.grupocoresa.com/capacitor-trabajo-3-mfd-370v-3671,2025-12-26 19:26:58.381974+00,1928
EL-CAP-GEN-016,33.14,Grupo Coresa,COR-181201-00001763,https://www.grupocoresa.com/capacitor-trabajo-3-mfd-370v-3671,2025-12-26 19:26:58.381974+00,1929
EL-CON-MAR-005,347.76,Grupo Coresa,COR-181201-00001804,https://www.grupocoresa.com/contactor-3polos-40amperes-bobina-120v-4081,2025-12-26 19:26:58.381974+00,1930
EL-CON-MAR-005,347.76,Grupo Coresa,COR-181201-00001804,https://www.grupocoresa.com/contactor-3polos-40amperes-bobina-120v-4081,2025-12-26 19:26:58.381974+00,1931
EL-CAP-GEN-017,101.29,Grupo Coresa,COR-181201-00001863,https://www.grupocoresa.com/capacitor-trabajo-45-5-mfd-370v-3681,2025-12-26 19:26:58.381974+00,1932
EL-CAP-GEN-017,101.29,Grupo Coresa,COR-181201-00001863,https://www.grupocoresa.com/capacitor-trabajo-45-5-mfd-370v-3681,2025-12-26 19:26:58.381974+00,1933
EL-CAP-GEN-018,24.86,Grupo Coresa,COR-181201-00001963,https://www.grupocoresa.com/capacitor-trabajo-8-mfd-370v-3691,2025-12-26 19:26:58.381974+00,1934
EL-CAP-GEN-018,24.86,Grupo Coresa,COR-181201-00001963,https://www.grupocoresa.com/capacitor-trabajo-8-mfd-370v-3691,2025-12-26 19:26:58.381974+00,1935
EL-INT-SQU-002,443.75,Grupo Coresa,COR-181201-00001987,https://www.grupocoresa.com/interruptor-termomag-2x30-240v-enchufable-square-d-7891,2025-12-26 19:26:58.381974+00,1936
EL-INT-SQU-002,443.75,Grupo Coresa,COR-181201-00001987,https://www.grupocoresa.com/interruptor-termomag-2x30-240v-enchufable-square-d-7891,2025-12-26 19:26:58.381974+00,1937
EL-CAP-COP-004,1368.02,Grupo Coresa,COR-181201-00002075,https://www.grupocoresa.com/capacitor-de-marcha-60-mfd-440v-5702,2025-12-26 19:27:02.185445+00,1938
EL-CAP-COP-004,1368.02,Grupo Coresa,COR-181201-00002075,https://www.grupocoresa.com/capacitor-de-marcha-60-mfd-440v-5702,2025-12-26 19:27:02.185445+00,1939
EL-TRA-GEN-005,417.58,Grupo Coresa,COR-181201-00002077,https://www.grupocoresa.com/transformador-40va-220-24v-7702,2025-12-26 19:27:02.185445+00,1940
EL-TRA-GEN-005,417.58,Grupo Coresa,COR-181201-00002077,https://www.grupocoresa.com/transformador-40va-220-24v-7702,2025-12-26 19:27:02.185445+00,1941
EL-CAP-MAR-020,115.32,Grupo Coresa,COR-181201-00002104,https://www.grupocoresa.com/capacitor-de-arranque-460-552-mfd-110v-4012,2025-12-26 19:27:02.185445+00,1942
EL-CAP-MAR-020,115.32,Grupo Coresa,COR-181201-00002104,https://www.grupocoresa.com/capacitor-de-arranque-460-552-mfd-110v-4012,2025-12-26 19:27:02.185445+00,1943
EL-CON-EME-008,5929.78,Grupo Coresa,COR-181201-00002184,https://www.grupocoresa.com/contactor-3-polos-75-ampers-bobina-120v-4812,2025-12-26 19:27:02.185445+00,1944
EL-CON-EME-008,5929.78,Grupo Coresa,COR-181201-00002184,https://www.grupocoresa.com/contactor-3-polos-75-ampers-bobina-120v-4812,2025-12-26 19:27:02.185445+00,1945
EL-CAP-MAR-021,37.49,Grupo Coresa,COR-181201-00002204,https://www.grupocoresa.com/capacitor-de-trabajo-3-mfd-370v-ovalado-4022,2025-12-26 19:27:02.185445+00,1946
EL-CAP-MAR-021,37.49,Grupo Coresa,COR-181201-00002204,https://www.grupocoresa.com/capacitor-de-trabajo-3-mfd-370v-ovalado-4022,2025-12-26 19:27:02.185445+00,1947
EL-REL-GEN-003,12.24,Grupo Coresa,COR-181201-00002277,https://www.grupocoresa.com/relevador-1-8-hp-para-capacitor-7722,2025-12-26 19:27:02.185445+00,1948
EL-REL-GEN-003,12.24,Grupo Coresa,COR-181201-00002277,https://www.grupocoresa.com/relevador-1-8-hp-para-capacitor-7722,2025-12-26 19:27:02.185445+00,1949
EL-CON-EME-009,662.33,Grupo Coresa,COR-181201-00002284,https://www.grupocoresa.com/contactor-2-polos-40-ampers-bobina-220v-4822,2025-12-26 19:27:02.185445+00,1950
EL-CON-EME-009,662.33,Grupo Coresa,COR-181201-00002284,https://www.grupocoresa.com/contactor-2-polos-40-ampers-bobina-220v-4822,2025-12-26 19:27:02.185445+00,1951
EL-CAP-MAR-022,142.77,Grupo Coresa,COR-181201-00002304,https://www.grupocoresa.com/capacitor-de-trabajo-55-mfd-370v-4032,2025-12-26 19:27:02.185445+00,1952
EL-CAP-MAR-022,142.77,Grupo Coresa,COR-181201-00002304,https://www.grupocoresa.com/capacitor-de-trabajo-55-mfd-370v-4032,2025-12-26 19:27:02.185445+00,1953
EL-CAP-MIR-007,17.04,Grupo Coresa,COR-181201-00002395,https://www.grupocoresa.com/capacitor-8mfd-para-motor-para-modelo-cpc181b-cpf181b-5932,2025-12-26 19:27:02.185445+00,1954
EL-CAP-MIR-007,17.04,Grupo Coresa,COR-181201-00002395,https://www.grupocoresa.com/capacitor-8mfd-para-motor-para-modelo-cpc181b-cpf181b-5932,2025-12-26 19:27:02.185445+00,1955
EL-CAP-MAR-023,48.01,Grupo Coresa,COR-181201-00002404,https://www.grupocoresa.com/capacitor-de-trabajo-10-mfd-370v-ovalado-4042,2025-12-26 19:27:02.185445+00,1956
EL-CAP-MAR-023,48.01,Grupo Coresa,COR-181201-00002404,https://www.grupocoresa.com/capacitor-de-trabajo-10-mfd-370v-ovalado-4042,2025-12-26 19:27:02.185445+00,1957
EL-CON-ABB-001,1440.06,Grupo Coresa,COR-181201-00002484,https://www.grupocoresa.com/contactor-abb-100-250v-50-60hz-4842,2025-12-26 19:27:02.185445+00,1958
EL-CON-ABB-001,1440.06,Grupo Coresa,COR-181201-00002484,https://www.grupocoresa.com/contactor-abb-100-250v-50-60hz-4842,2025-12-26 19:27:02.185445+00,1959
EL-CAP-MIR-008,15.02,Grupo Coresa,COR-181201-00002495,https://www.grupocoresa.com/capacitor-de-motor-para-modelo-smcc1221c-33000018-5942,2025-12-26 19:27:02.185445+00,1960
EL-CAP-MIR-008,15.02,Grupo Coresa,COR-181201-00002495,https://www.grupocoresa.com/capacitor-de-motor-para-modelo-smcc1221c-33000018-5942,2025-12-26 19:27:02.185445+00,1961
EL-CAP-MAR-024,138.12,Grupo Coresa,COR-181201-00002504,https://www.grupocoresa.com/capacitor-de-trabajo-dual-35-5-mfd-370v-4052,2025-12-26 19:27:04.922289+00,1962
EL-CAP-MAR-024,138.12,Grupo Coresa,COR-181201-00002504,https://www.grupocoresa.com/capacitor-de-trabajo-dual-35-5-mfd-370v-4052,2025-12-26 19:27:04.922289+00,1963
EL-CAP-GEN-019,75.97,Grupo Coresa,COR-181201-00002563,https://www.grupocoresa.com/capacitor-arranque-1-2-hp-100-125-mfd-220v-3652,2025-12-26 19:27:04.922289+00,1964
EL-CAP-GEN-019,75.97,Grupo Coresa,COR-181201-00002563,https://www.grupocoresa.com/capacitor-arranque-1-2-hp-100-125-mfd-220v-3652,2025-12-26 19:27:04.922289+00,1965
EL-CAP-MAR-025,110.9,Grupo Coresa,COR-181201-00002604,https://www.grupocoresa.com/capacitor-de-trabajo-dual-30-7-5-mfd-370v-4062,2025-12-26 19:27:04.922289+00,1966
EL-CAP-MAR-025,110.9,Grupo Coresa,COR-181201-00002604,https://www.grupocoresa.com/capacitor-de-trabajo-dual-30-7-5-mfd-370v-4062,2025-12-26 19:27:04.922289+00,1967
EL-CAP-GEN-020,55.87,Grupo Coresa,COR-181201-00002663,https://www.grupocoresa.com/capacitor-trabajo-17-5-mfd-370v-3662,2025-12-26 19:27:04.922289+00,1968
EL-CAP-GEN-020,55.87,Grupo Coresa,COR-181201-00002663,https://www.grupocoresa.com/capacitor-trabajo-17-5-mfd-370v-3662,2025-12-26 19:27:04.922289+00,1969
EL-CON-MAR-006,272.52,Grupo Coresa,COR-181201-00002704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-120v-4072,2025-12-26 19:27:04.922289+00,1970
EL-CON-MAR-006,272.52,Grupo Coresa,COR-181201-00002704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-120v-4072,2025-12-26 19:27:04.922289+00,1971
EL-TRA-DIX-001,424.95,Grupo Coresa,COR-181201-00002707,https://www.grupocoresa.com/transformador-230-12v-tf5-5va-7072,2025-12-26 19:27:04.922289+00,1972
EL-TRA-DIX-001,424.95,Grupo Coresa,COR-181201-00002707,https://www.grupocoresa.com/transformador-230-12v-tf5-5va-7072,2025-12-26 19:27:04.922289+00,1973
EL-CAP-GEN-021,63.58,Grupo Coresa,COR-181201-00002763,https://www.grupocoresa.com/capacitor-trabajo-30-mfd-370v-3672,2025-12-26 19:27:04.922289+00,1974
EL-CAP-GEN-021,63.58,Grupo Coresa,COR-181201-00002763,https://www.grupocoresa.com/capacitor-trabajo-30-mfd-370v-3672,2025-12-26 19:27:04.922289+00,1975
EL-CON-MAR-007,508.64,Grupo Coresa,COR-181201-00002804,https://www.grupocoresa.com/contactor-3polos-40amperes-bobina-220v-4082,2025-12-26 19:27:04.922289+00,1976
EL-CON-MAR-007,508.64,Grupo Coresa,COR-181201-00002804,https://www.grupocoresa.com/contactor-3polos-40amperes-bobina-220v-4082,2025-12-26 19:27:04.922289+00,1977
EL-CAP-GEN-022,32.0,Grupo Coresa,COR-181201-00002863,https://www.grupocoresa.com/capacitor-trabajo-5-mfd-370v-3682,2025-12-26 19:27:04.922289+00,1978
EL-CAP-GEN-022,32.0,Grupo Coresa,COR-181201-00002863,https://www.grupocoresa.com/capacitor-trabajo-5-mfd-370v-3682,2025-12-26 19:27:04.922289+00,1979
EL-CAP-GEN-023,140.31,Grupo Coresa,COR-181201-00002963,https://www.grupocoresa.com/capacitor-trabajo-80-mfd-370v-3692,2025-12-26 19:27:04.922289+00,1980
EL-CAP-GEN-023,140.31,Grupo Coresa,COR-181201-00002963,https://www.grupocoresa.com/capacitor-trabajo-80-mfd-370v-3692,2025-12-26 19:27:04.922289+00,1981
EL-REL-ALL-001,2555.09,Grupo Coresa,COR-181201-00002977,https://www.grupocoresa.com/relevador-de-tiempo-allen-bradley-700-hrm12ta17-7792,2025-12-26 19:27:04.922289+00,1982
EL-REL-ALL-001,2555.09,Grupo Coresa,COR-181201-00002977,https://www.grupocoresa.com/relevador-de-tiempo-allen-bradley-700-hrm12ta17-7792,2025-12-26 19:27:04.922289+00,1983
EL-INT-IUS-001,45.27,Grupo Coresa,COR-181201-00002987,https://www.grupocoresa.com/interruptor-termomagnetico-1p-15a-7892,2025-12-26 19:27:04.922289+00,1984
EL-INT-IUS-001,45.27,Grupo Coresa,COR-181201-00002987,https://www.grupocoresa.com/interruptor-termomagnetico-1p-15a-7892,2025-12-26 19:27:04.922289+00,1985
EL-CAP-MAR-026,47.27,Grupo Coresa,COR-181201-00003004,https://www.grupocoresa.com/capacitor-de-arranque-108-130-mfd-110v-4003,2025-12-26 19:27:08.523069+00,1986
EL-CAP-MAR-026,47.27,Grupo Coresa,COR-181201-00003004,https://www.grupocoresa.com/capacitor-de-arranque-108-130-mfd-110v-4003,2025-12-26 19:27:08.523069+00,1987
EL-CAP-COP-005,361.42,Grupo Coresa,COR-181201-00003075,https://www.grupocoresa.com/capacitor-de-marcha-70-mfd-370v-5703,2025-12-26 19:27:08.523069+00,1988
EL-CAP-COP-005,361.42,Grupo Coresa,COR-181201-00003075,https://www.grupocoresa.com/capacitor-de-marcha-70-mfd-370v-5703,2025-12-26 19:27:08.523069+00,1989
EL-TRA-GEN-006,433.92,Grupo Coresa,COR-181201-00003077,https://www.grupocoresa.com/transformador-50va-115-24v-7703,2025-12-26 19:27:08.523069+00,1990
EL-TRA-GEN-006,433.92,Grupo Coresa,COR-181201-00003077,https://www.grupocoresa.com/transformador-50va-115-24v-7703,2025-12-26 19:27:08.523069+00,1991
EL-CAP-MAR-027,123.22,Grupo Coresa,COR-181201-00003104,https://www.grupocoresa.com/capacitor-de-arranque-540-648-mfd-110v-4013,2025-12-26 19:27:08.523069+00,1992
EL-CAP-MAR-027,123.22,Grupo Coresa,COR-181201-00003104,https://www.grupocoresa.com/capacitor-de-arranque-540-648-mfd-110v-4013,2025-12-26 19:27:08.523069+00,1993
EL-CAP-MIR-009,28.4,Grupo Coresa,COR-181201-00003116,https://www.grupocoresa.com/capacitor-para-smcc1221d-smcc1211f-6113,2025-12-26 19:27:08.523069+00,1994
EL-CAP-MIR-009,28.4,Grupo Coresa,COR-181201-00003116,https://www.grupocoresa.com/capacitor-para-smcc1221d-smcc1211f-6113,2025-12-26 19:27:08.523069+00,1995
EL-ELE-GEN-001,144.29,Grupo Coresa,COR-181201-00003177,https://www.grupocoresa.com/elevador-de-voltaje-1000-watts-7713,2025-12-26 19:27:08.523069+00,1996
EL-ELE-GEN-001,144.29,Grupo Coresa,COR-181201-00003177,https://www.grupocoresa.com/elevador-de-voltaje-1000-watts-7713,2025-12-26 19:27:08.523069+00,1997
EL-CON-EME-010,610.8,Grupo Coresa,COR-181201-00003184,https://www.grupocoresa.com/contactor-3-polos-25-ampers-bobina-24v-4813,2025-12-26 19:27:08.523069+00,1998
EL-CON-EME-010,610.8,Grupo Coresa,COR-181201-00003184,https://www.grupocoresa.com/contactor-3-polos-25-ampers-bobina-24v-4813,2025-12-26 19:27:08.523069+00,1999
EL-CAP-MAR-028,38.58,Grupo Coresa,COR-181201-00003204,https://www.grupocoresa.com/capacitor-de-trabajo-4-mfd-370v-ovalado-4023,2025-12-26 19:27:08.523069+00,2000
EL-CAP-MAR-028,38.58,Grupo Coresa,COR-181201-00003204,https://www.grupocoresa.com/capacitor-de-trabajo-4-mfd-370v-ovalado-4023,2025-12-26 19:27:08.523069+00,2001
EL-REL-GEN-004,20.39,Grupo Coresa,COR-181201-00003277,https://www.grupocoresa.com/relevador-1-6-sin-capacitor-7723,2025-12-26 19:27:08.523069+00,2002
EL-REL-GEN-004,20.39,Grupo Coresa,COR-181201-00003277,https://www.grupocoresa.com/relevador-1-6-sin-capacitor-7723,2025-12-26 19:27:08.523069+00,2003
EL-CON-EME-011,933.52,Grupo Coresa,COR-181201-00003284,https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-24v-4823,2025-12-26 19:27:08.523069+00,2004
EL-CON-EME-011,933.52,Grupo Coresa,COR-181201-00003284,https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-24v-4823,2025-12-26 19:27:08.523069+00,2005
EL-CAP-MAR-029,131.2,Grupo Coresa,COR-181201-00003304,https://www.grupocoresa.com/capacitor-de-trabajo-50-mfd-370v-4033,2025-12-26 19:27:08.523069+00,2006
EL-CAP-MAR-029,131.2,Grupo Coresa,COR-181201-00003304,https://www.grupocoresa.com/capacitor-de-trabajo-50-mfd-370v-4033,2025-12-26 19:27:08.523069+00,2007
EL-CON-EME-012,5467.18,Grupo Coresa,COR-181201-00003384,https://www.grupocoresa.com/contactor-3-polos-75-ampers-bobina-220v-4833,2025-12-26 19:27:08.523069+00,2008
EL-CON-EME-012,5467.18,Grupo Coresa,COR-181201-00003384,https://www.grupocoresa.com/contactor-3-polos-75-ampers-bobina-220v-4833,2025-12-26 19:27:08.523069+00,2009
EL-CAP-MAR-030,159.45,Grupo Coresa,COR-181201-00003404,https://www.grupocoresa.com/capacitor-de-trabajo-dual-55-7-5-mfd-370v-ovalado-4043,2025-12-26 19:27:12.269192+00,2010
EL-CAP-MAR-030,159.45,Grupo Coresa,COR-181201-00003404,https://www.grupocoresa.com/capacitor-de-trabajo-dual-55-7-5-mfd-370v-ovalado-4043,2025-12-26 19:27:12.269192+00,2011
EL-CAP-GEN-024,310.93,Grupo Coresa,COR-181201-00003463,https://www.grupocoresa.com/capacitor-arranque-252-308-mfd-3643,2025-12-26 19:27:12.269192+00,2012
EL-CAP-GEN-024,310.93,Grupo Coresa,COR-181201-00003463,https://www.grupocoresa.com/capacitor-arranque-252-308-mfd-3643,2025-12-26 19:27:12.269192+00,2013
EL-CAP-MAR-031,19.29,Grupo Coresa,COR-181201-00003504,https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-4053,2025-12-26 19:27:12.269192+00,2014
EL-CAP-MAR-031,19.29,Grupo Coresa,COR-181201-00003504,https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-4053,2025-12-26 19:27:12.269192+00,2015
EL-CAP-GEN-019,65.33,Grupo Coresa,COR-181201-00003563,https://www.grupocoresa.com/capacitor-arranque-1-2-hp-108-130-mfd-220v-3653,2025-12-26 19:27:12.269192+00,2016
EL-CAP-GEN-019,65.33,Grupo Coresa,COR-181201-00003563,https://www.grupocoresa.com/capacitor-arranque-1-2-hp-108-130-mfd-220v-3653,2025-12-26 19:27:12.269192+00,2017
EL-CON-SQD-006,2795.67,Grupo Coresa,COR-181201-00003584,https://www.grupocoresa.com/contactor-50amp-3-polos-bobina-220v-4853,2025-12-26 19:27:12.269192+00,2018
EL-CON-SQD-006,2795.67,Grupo Coresa,COR-181201-00003584,https://www.grupocoresa.com/contactor-50amp-3-polos-bobina-220v-4853,2025-12-26 19:27:12.269192+00,2019
EL-CAP-MAR-032,222.53,Grupo Coresa,COR-181201-00003604,https://www.grupocoresa.com/capacitor-de-trabajo-70-mfd-370v-4063,2025-12-26 19:27:12.269192+00,2020
EL-CAP-MAR-032,222.53,Grupo Coresa,COR-181201-00003604,https://www.grupocoresa.com/capacitor-de-trabajo-70-mfd-370v-4063,2025-12-26 19:27:12.269192+00,2021
EL-CAP-GEN-025,46.7,Grupo Coresa,COR-181201-00003663,https://www.grupocoresa.com/capacitor-trabajo-2-mfd-370v-3663,2025-12-26 19:27:12.269192+00,2022
EL-CAP-GEN-025,46.7,Grupo Coresa,COR-181201-00003663,https://www.grupocoresa.com/capacitor-trabajo-2-mfd-370v-3663,2025-12-26 19:27:12.269192+00,2023
EL-CON-MAR-008,272.52,Grupo Coresa,COR-181201-00003704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-220v-4073,2025-12-26 19:27:12.269192+00,2024
EL-CON-MAR-008,272.52,Grupo Coresa,COR-181201-00003704,https://www.grupocoresa.com/contactor-2polos-30amperes-bobina-220v-4073,2025-12-26 19:27:12.269192+00,2025
EL-CAP-GEN-026,105.9,Grupo Coresa,COR-181201-00003763,https://www.grupocoresa.com/capacitor-trabajo-30-5-mfd-370v-3673,2025-12-26 19:27:12.269192+00,2026
EL-CAP-GEN-026,105.9,Grupo Coresa,COR-181201-00003763,https://www.grupocoresa.com/capacitor-trabajo-30-5-mfd-370v-3673,2025-12-26 19:27:12.269192+00,2027
EL-CON-MAR-009,1584.44,Grupo Coresa,COR-181201-00003804,https://www.grupocoresa.com/contactor-3polos-50amperes-bobina-24v-4083,2025-12-26 19:27:12.269192+00,2028
EL-CON-MAR-009,1584.44,Grupo Coresa,COR-181201-00003804,https://www.grupocoresa.com/contactor-3polos-50amperes-bobina-24v-4083,2025-12-26 19:27:12.269192+00,2029
EL-CAP-GEN-027,86.81,Grupo Coresa,COR-181201-00003863,https://www.grupocoresa.com/capacitor-trabajo-50-mfd-370v-3683,2025-12-26 19:27:12.269192+00,2030
EL-CAP-GEN-027,86.81,Grupo Coresa,COR-181201-00003863,https://www.grupocoresa.com/capacitor-trabajo-50-mfd-370v-3683,2025-12-26 19:27:12.269192+00,2031
EL-CAP-GEN-028,114.64,Grupo Coresa,COR-181201-00003963,https://www.grupocoresa.com/capacitor-trabajo-45-7-5-mfd-370v-3693,2025-12-26 19:27:12.269192+00,2032
EL-CAP-GEN-028,114.64,Grupo Coresa,COR-181201-00003963,https://www.grupocoresa.com/capacitor-trabajo-45-7-5-mfd-370v-3693,2025-12-26 19:27:12.269192+00,2033
EL-CAP-MAR-031,10.15,Grupo Coresa,COR-181201-00003965,https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-modelo-3317-5693,2025-12-26 19:27:16.531656+00,2034
EL-CAP-MAR-031,10.15,Grupo Coresa,COR-181201-00003965,https://www.grupocoresa.com/capacitor-estado-solido-1-0-mfd-450v-modelo-3317-5693,2025-12-26 19:27:16.531656+00,2035
EL-REL-SCH-003,108.18,Grupo Coresa,COR-181201-00003977,https://www.grupocoresa.com/relevador-schrack-220v-8-puntas-7793,2025-12-26 19:27:16.531656+00,2036
EL-REL-SCH-003,108.18,Grupo Coresa,COR-181201-00003977,https://www.grupocoresa.com/relevador-schrack-220v-8-puntas-7793,2025-12-26 19:27:16.531656+00,2037
EL-INT-IUS-002,42.5,Grupo Coresa,COR-181201-00003987,https://www.grupocoresa.com/interruptor-termomagnetico-1p-20a-7893,2025-12-26 19:27:16.531656+00,2038
EL-INT-IUS-002,42.5,Grupo Coresa,COR-181201-00003987,https://www.grupocoresa.com/interruptor-termomagnetico-1p-20a-7893,2025-12-26 19:27:16.531656+00,2039
EL-CAP-MAR-033,55.95,Grupo Coresa,COR-181201-00004004,https://www.grupocoresa.com/capacitor-de-arranque-145-175-mfd-110v-4004,2025-12-26 19:27:16.531656+00,2040
EL-CAP-MAR-033,55.95,Grupo Coresa,COR-181201-00004004,https://www.grupocoresa.com/capacitor-de-arranque-145-175-mfd-110v-4004,2025-12-26 19:27:16.531656+00,2041
EL-TRA-GEN-007,467.29,Grupo Coresa,COR-181201-00004077,https://www.grupocoresa.com/transformador-50va-220-110v-7704,2025-12-26 19:27:16.531656+00,2042
EL-TRA-GEN-007,467.29,Grupo Coresa,COR-181201-00004077,https://www.grupocoresa.com/transformador-50va-220-110v-7704,2025-12-26 19:27:16.531656+00,2043
EL-CAP-MAR-034,142.95,Grupo Coresa,COR-181201-00004104,https://www.grupocoresa.com/capacitor-de-arranque-590-708-mfd-110v-4014,2025-12-26 19:27:16.531656+00,2044
EL-CAP-MAR-034,142.95,Grupo Coresa,COR-181201-00004104,https://www.grupocoresa.com/capacitor-de-arranque-590-708-mfd-110v-4014,2025-12-26 19:27:16.531656+00,2045
EL-TRA-MAR-001,395.51,Grupo Coresa,COR-181201-00004114,https://www.grupocoresa.com/transformador-40va-120-208-240-24v-4114,2025-12-26 19:27:16.531656+00,2046
EL-TRA-MAR-001,395.51,Grupo Coresa,COR-181201-00004114,https://www.grupocoresa.com/transformador-40va-120-208-240-24v-4114,2025-12-26 19:27:16.531656+00,2047
EL-CON-EME-013,347.06,Grupo Coresa,COR-181201-00004184,https://www.grupocoresa.com/contactor-2-polos-30-ampers-bobina-24v-4814,2025-12-26 19:27:16.531656+00,2048
EL-CON-EME-013,347.06,Grupo Coresa,COR-181201-00004184,https://www.grupocoresa.com/contactor-2-polos-30-ampers-bobina-24v-4814,2025-12-26 19:27:16.531656+00,2049
EL-CAP-MAR-035,36.61,Grupo Coresa,COR-181201-00004204,https://www.grupocoresa.com/capacitor-de-trabajo-5-mfd-370v-ovalado-4024,2025-12-26 19:27:16.531656+00,2050
EL-CAP-MAR-035,36.61,Grupo Coresa,COR-181201-00004204,https://www.grupocoresa.com/capacitor-de-trabajo-5-mfd-370v-ovalado-4024,2025-12-26 19:27:16.531656+00,2051
EL-REL-GEN-005,12.24,Grupo Coresa,COR-181201-00004277,https://www.grupocoresa.com/relevador-1-6-hp-para-capacitor-7724,2025-12-26 19:27:16.531656+00,2052
EL-REL-GEN-005,12.24,Grupo Coresa,COR-181201-00004277,https://www.grupocoresa.com/relevador-1-6-hp-para-capacitor-7724,2025-12-26 19:27:16.531656+00,2053
EL-CON-EME-014,933.52,Grupo Coresa,COR-181201-00004284,https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-120v-4824,2025-12-26 19:27:16.531656+00,2054
EL-CON-EME-014,933.52,Grupo Coresa,COR-181201-00004284,https://www.grupocoresa.com/contactor-3-polos-40-ampers-bobina-120v-4824,2025-12-26 19:27:16.531656+00,2055
EL-CAP-MAR-036,50.8,Grupo Coresa,COR-181201-00004304,https://www.grupocoresa.com/capacitor-de-trabajo-12-5-mfd-440v-ovalado-4034,2025-12-26 19:27:16.531656+00,2056
EL-CAP-MAR-036,50.8,Grupo Coresa,COR-181201-00004304,https://www.grupocoresa.com/capacitor-de-trabajo-12-5-mfd-440v-ovalado-4034,2025-12-26 19:27:16.531656+00,2057
EL-CAP-GEN-029,29.93,Grupo Coresa,COR-181201-00004363,https://www.grupocoresa.com/capacitor-arranque-1-16-1-4-hp-100-125-mfd-110v-3634,2025-12-26 19:27:19.527998+00,2058
EL-CAP-GEN-029,29.93,Grupo Coresa,COR-181201-00004363,https://www.grupocoresa.com/capacitor-arranque-1-16-1-4-hp-100-125-mfd-110v-3634,2025-12-26 19:27:19.527998+00,2059
